Image_ID,ToothClass,Xmin,Ymin,Xmax,Ymax
87,42,202,311,243,354
87,41,211,358,252,387
87,44,135,303,181,342
87,45,116,240,177,295
87,36,338,137,417,213
87,31,248,346,286,390
87,35,335,210,398,279
87,43,177,345,215,388
87,46,81,171,161,251
87,32,278,326,318,369
87,34,329,275,379,332
88,35,360,254,414,311
88,45,112,242,165,296
88,47,73,128,138,173
88,42,191,350,232,393
88,31,260,354,300,401
88,44,131,291,180,344
88,46,91,166,166,247
88,36,358,179,435,259
88,43,159,339,199,383
88,37,384,120,457,186
88,34,342,303,393,356
88,41,226,359,265,406
88,33,328,350,372,390
88,32,294,353,336,397
89,34,359,220,405,265
89,37,370,51,433,116
89,31,289,307,322,344
89,44,140,256,184,303
89,46,83,162,151,235
89,45,119,218,166,270
89,41,253,312,285,349
89,35,367,178,415,224
89,47,59,108,122,175
89,33,342,260,384,306
89,36,366,115,430,183
89,32,315,293,349,332
89,43,168,289,212,336
89,42,219,308,254,350
90,45,89,203,142,254
90,44,110,253,156,300
90,46,58,138,128,209
90,41,207,335,246,374
90,43,142,298,177,341
90,33,319,307,355,351
90,34,336,252,385,313
90,42,172,328,212,366
90,36,375,135,442,206
90,32,281,331,321,370
90,31,245,337,283,377
90,35,375,217,405,247
91,33,321,312,363,367
91,42,187,344,231,404
91,31,261,347,302,409
91,44,121,295,166,346
91,43,154,320,200,376
91,32,294,338,338,397
91,37,383,79,456,159
91,47,48,103,120,182
91,41,226,350,264,412
91,35,357,228,408,284
91,46,68,177,141,260
91,34,348,280,394,332
91,36,367,156,440,240
91,45,100,248,153,302
92,38,384,48,455,126
92,48,9,93,73,164
92,47,29,153,104,233
92,42,197,350,238,390
92,35,335,245,387,293
92,33,319,333,361,376
92,31,266,354,301,401
92,37,361,114,437,185
92,34,325,287,370,336
92,45,114,269,168,316
92,46,64,219,137,293
92,41,231,357,265,401
92,32,292,349,333,388
92,43,161,346,205,392
92,44,136,310,182,355
93,46,79,182,157,258
93,31,259,365,293,405
93,47,66,115,142,189
93,37,374,109,448,182
93,33,315,335,359,383
93,32,286,351,328,394
93,35,358,250,410,304
93,41,227,360,262,397
93,42,188,355,226,398
93,36,359,178,434,254
93,45,108,251,163,303
93,43,158,334,201,382
93,44,125,300,173,350
93,34,342,297,388,349
94,37,399,124,477,200
94,46,71,174,149,259
94,35,368,268,422,325
94,47,53,109,126,186
94,33,322,358,366,411
94,44,121,297,173,353
94,45,94,253,151,309
94,32,288,377,334,428
94,41,213,389,254,438
94,42,186,370,228,423
94,36,373,189,449,273
94,34,348,315,399,369
94,31,254,386,294,436
94,43,150,342,196,395
95,44,121,259,167,308
95,33,307,316,346,358
95,35,342,219,398,275
95,43,139,313,181,342
95,45,103,210,159,259
95,36,354,152,426,231
95,46,83,142,152,215
95,34,332,269,377,320
95,41,205,339,243,378
95,32,275,343,314,372
95,42,172,333,210,372
95,31,242,338,278,378
96,37,366,105,431,170
96,47,82,126,138,182
96,34,344,272,390,318
96,35,355,230,403,274
96,41,231,355,265,397
96,36,356,166,420,233
96,31,268,356,303,397
96,44,139,280,185,327
96,45,120,238,168,283
96,42,197,343,233,387
96,43,168,326,204,364
96,46,94,173,162,243
96,32,298,344,338,386
96,33,322,321,362,360
97,32,282,346,322,390
97,34,321,265,376,323
97,33,321,330,361,376
97,36,345,135,423,216
97,44,134,292,190,351
97,42,187,337,229,384
97,31,252,368,290,407
97,46,102,240,162,301
97,41,215,374,253,409
97,47,65,169,144,252
97,35,354,232,403,275
97,43,153,360,193,397
98,45,110,251,164,299
98,44,129,300,181,348
98,31,263,388,297,436
98,33,317,342,357,393
98,47,66,108,137,185
98,46,82,179,153,255
98,42,190,375,229,428
98,43,163,350,200,400
98,34,338,295,392,343
98,32,291,371,331,427
98,36,353,170,423,245
98,41,226,384,263,433
98,35,351,241,407,289
98,37,365,114,434,172
99,47,61,119,133,191
99,33,269,365,310,416
99,37,368,182,434,253
99,46,70,190,143,259
99,42,156,365,192,406
99,36,336,238,408,322
99,41,184,378,218,418
99,32,244,384,282,426
99,34,301,336,345,390
99,43,115,343,162,390
99,45,86,258,139,302
99,35,322,297,367,351
99,44,97,299,148,347
99,31,214,388,249,426
100,33,318,337,360,383
100,31,262,368,297,407
100,37,365,119,435,185
100,36,347,180,420,252
100,32,292,357,329,399
100,45,119,263,174,316
100,41,229,371,262,410
100,43,167,347,206,393
100,35,354,250,407,303
100,42,198,362,236,403
100,47,73,139,145,207
100,34,338,296,387,348
100,46,92,200,162,272
100,44,138,310,184,360
101,36,338,124,414,200
101,41,237,363,276,409
101,31,272,351,314,390
101,46,46,189,121,271
101,34,344,267,392,324
101,44,133,311,180,372
101,35,341,199,405,270
101,42,199,360,242,400
101,45,90,255,155,325
101,33,338,321,372,354
101,32,308,348,351,374
101,43,165,363,201,395
102,41,228,353,271,399
102,36,349,150,420,225
102,46,74,188,145,264
102,32,302,335,349,378
102,45,108,251,156,303
102,35,349,219,401,266
102,33,331,305,372,350
102,47,52,133,117,199
102,31,272,347,314,393
102,44,129,294,172,340
102,37,360,86,424,153
102,43,156,328,198,374
102,34,346,263,390,308
102,42,191,347,232,395
103,36,370,135,443,214
103,35,365,206,418,260
103,32,309,335,350,378
103,34,360,259,405,307
103,42,208,348,251,391
103,46,82,172,155,252
103,41,248,356,287,401
103,31,283,355,323,400
103,45,106,248,160,304
103,47,62,99,141,177
103,44,134,294,182,344
103,43,164,335,210,386
103,37,380,65,454,138
103,33,334,302,381,353
104,33,327,324,369,371
104,43,154,324,200,371
104,36,360,167,430,241
104,34,345,279,392,327
104,31,261,359,303,405
104,35,356,237,410,283
104,41,217,361,260,404
104,46,78,173,147,249
104,37,379,111,445,175
104,45,107,240,160,290
104,32,295,347,337,393
104,47,60,119,124,184
104,44,128,283,176,331
104,42,184,351,224,398
105,33,336,321,377,370
105,34,357,270,401,320
105,35,364,221,417,275
105,36,366,149,438,225
105,43,178,343,220,395
105,46,64,204,138,281
105,42,212,362,251,417
105,44,141,309,185,357
105,32,315,353,355,403
105,45,110,268,160,321
105,41,250,369,284,419
105,31,284,366,326,416
106,46,87,187,153,261
106,34,328,304,374,358
106,42,182,352,221,399
106,33,305,340,349,395
106,36,352,202,421,271
106,31,245,361,279,403
106,37,371,137,438,210
106,41,215,367,249,411
106,35,338,261,396,316
106,43,151,335,194,387
106,32,279,357,316,404
106,47,73,122,139,195
106,44,124,299,173,351
106,45,106,254,161,304
107,37,360,99,420,154
107,35,339,212,384,259
107,41,214,325,249,369
107,45,108,215,155,261
107,44,121,259,162,302
107,31,249,324,282,368
107,36,343,150,402,216
107,46,88,152,150,220
107,34,327,255,368,299
107,43,151,300,186,339
107,47,72,97,131,158
107,42,180,315,217,361
107,32,276,315,314,354
107,33,303,294,340,335
108,47,41,208,113,284
108,33,329,343,372,384
108,35,356,276,406,320
108,31,284,379,319,419
108,42,215,390,254,430
108,46,80,266,149,343
108,37,352,136,421,208
108,38,352,76,422,135
108,36,346,201,413,276
108,43,188,375,229,421
108,44,153,352,199,397
108,45,125,319,172,366
108,48,15,145,83,221
108,32,313,366,351,408
108,41,251,384,286,422
108,34,329,299,375,345
109,37,367,114,424,178
109,47,67,105,126,174
109,46,83,167,150,246
109,31,247,366,282,406
109,35,338,241,386,289
109,44,128,278,169,326
109,36,347,175,416,250
109,45,108,236,157,283
109,34,325,282,366,331
109,33,307,329,338,371
109,32,276,357,314,394
109,43,151,327,187,366
109,42,180,348,217,391
109,41,211,365,247,405
110,34,332,285,383,337
110,35,323,230,385,285
110,46,100,143,171,223
110,36,347,165,426,245
110,32,282,345,321,392
110,37,376,108,447,175
110,42,181,342,220,389
110,41,215,356,250,405
110,33,315,330,356,378
110,45,119,218,179,272
110,44,130,270,183,323
110,31,250,357,286,403
110,43,150,319,197,368
110,47,99,115,129,146
111,35,335,256,380,306
111,43,146,311,188,354
111,46,95,202,153,268
111,37,359,127,431,203
111,32,284,328,324,370
111,42,180,329,221,370
111,33,314,304,352,350
111,47,71,132,141,206
111,36,346,198,404,262
111,45,121,260,165,319
111,31,252,340,289,380
111,41,214,341,251,380
112,46,76,170,147,245
112,44,120,282,169,328
112,42,176,332,214,382
112,41,212,343,247,392
112,45,101,239,156,287
112,32,273,327,311,374
112,37,358,99,425,168
112,36,344,166,413,238
112,31,245,340,280,387
112,47,60,105,128,175
112,43,148,319,184,364
112,35,337,234,388,279
112,34,321,271,366,319
112,33,300,311,338,354
113,35,327,219,384,276
113,46,75,141,146,220
113,36,342,144,417,228
113,34,316,269,364,319
113,45,96,214,152,268
113,31,234,318,271,356
113,43,141,294,178,341
113,44,110,264,159,312
113,42,177,303,213,343
113,32,265,307,304,344
113,41,206,319,241,361
113,33,294,313,335,354
113,37,373,112,433,161
113,47,67,118,129,147
114,36,339,166,411,229
114,42,185,333,223,371
114,33,310,317,343,355
114,34,326,270,370,317
114,45,112,234,168,281
114,35,335,226,389,271
114,44,137,276,180,323
114,46,90,163,158,240
114,31,247,346,285,386
114,32,276,332,314,374
114,41,212,347,248,388
115,36,356,172,425,247
115,42,208,363,247,414
115,35,357,244,411,296
115,33,325,331,371,383
115,34,347,291,394,341
115,32,303,355,344,410
115,43,169,350,211,404
115,47,37,162,112,231
115,46,65,221,140,297
115,37,366,105,433,174
115,45,104,282,161,335
115,31,279,362,314,419
115,44,132,323,180,374
115,41,245,363,280,420
116,34,351,286,395,330
116,36,350,157,415,228
116,31,286,374,320,417
116,46,69,223,138,296
116,45,109,293,157,338
116,42,217,381,251,425
116,35,352,224,405,288
116,41,252,379,285,424
116,37,350,92,411,157
116,44,142,338,183,382
116,43,175,369,214,410
116,47,47,168,111,234
116,32,314,360,350,402
116,33,338,329,377,373
117,47,54,139,116,206
117,43,160,338,196,383
117,36,362,186,429,261
117,37,370,120,432,188
117,44,127,302,173,353
117,34,330,292,376,344
117,35,354,252,407,307
117,45,103,260,155,313
117,33,312,338,352,382
117,46,73,197,140,272
117,41,222,365,257,405
117,31,255,370,289,411
117,32,282,356,322,397
117,42,192,353,230,394
118,36,309,135,386,210
118,37,265,79,342,154
118,42,359,383,405,425
118,41,377,365,419,409
118,47,99,326,170,398
118,35,355,196,409,245
118,34,384,235,434,282
118,46,159,351,234,423
118,43,320,394,365,443
118,33,398,277,447,322
118,44,274,391,320,441
118,45,229,377,277,433
118,31,391,341,439,378
118,32,406,321,450,364
119,36,380,138,455,218
119,37,363,65,436,145
119,46,117,311,195,391
119,33,382,307,436,357
119,47,62,260,143,341
119,42,300,395,342,445
119,35,398,211,449,265
119,31,353,369,406,422
119,34,394,263,445,308
119,45,175,362,224,417
119,43,258,396,303,453
119,41,329,387,373,440
119,44,214,388,262,437
119,32,370,349,421,396
120,36,372,160,438,235
120,35,364,228,410,273
120,34,350,264,389,306
120,45,102,237,146,280
120,43,159,317,194,356
120,47,56,112,117,174
120,44,121,274,161,314
120,37,397,103,455,167
120,42,189,335,224,373
120,31,257,336,292,375
120,33,315,313,351,352
120,32,288,330,322,366
120,46,75,171,140,243
120,41,222,336,257,375
121,41,232,357,270,396
121,44,129,289,178,343
121,35,348,220,406,275
121,33,322,315,358,360
121,32,297,345,337,384
121,43,162,334,201,377
121,45,106,239,164,296
121,46,77,174,151,250
121,42,193,353,233,392
121,31,269,362,306,399
121,34,340,270,390,323
121,36,351,150,424,227
122,36,342,166,414,246
122,46,86,164,159,242
122,42,182,342,225,383
122,44,130,279,182,331
122,32,277,350,318,392
122,33,305,322,347,369
122,35,334,238,391,286
122,31,250,364,289,411
122,34,319,277,371,330
122,43,148,324,192,371
122,41,213,358,254,400
122,45,112,233,170,286
122,37,358,123,424,174
122,47,68,138,132,183
123,35,357,228,404,273
123,37,375,97,441,163
123,45,100,239,151,283
123,44,126,292,169,333
123,43,157,323,195,370
123,34,344,286,385,328
123,31,259,349,294,388
123,41,224,350,259,388
123,33,319,319,357,365
123,32,290,339,326,381
123,36,359,159,424,229
123,47,58,114,121,179
123,42,188,341,226,383
123,46,75,171,142,243
124,36,353,197,427,273
124,43,153,353,199,402
124,34,337,317,386,367
124,47,51,131,121,209
124,44,120,319,167,369
124,32,281,364,317,409
124,31,255,373,286,422
124,41,223,372,254,422
124,35,346,268,398,321
124,33,311,351,356,400
124,37,368,126,441,201
124,46,69,203,142,285
124,45,103,272,155,324
124,42,187,365,226,412
125,35,334,140,404,217
125,46,58,150,133,228
125,32,285,302,326,350
125,34,329,212,381,260
125,45,75,220,139,269
125,44,112,262,162,317
125,43,151,306,195,352
125,33,311,257,361,309
125,31,254,324,293,363
125,42,188,327,225,363
125,41,223,331,257,368
126,42,174,346,212,392
126,43,143,338,179,375
126,45,93,238,149,292
126,32,272,341,311,387
126,46,62,174,132,247
126,36,335,163,404,234
126,33,303,329,339,366
126,41,205,359,243,402
126,35,326,229,381,282
126,44,113,286,160,336
126,31,243,355,279,402
126,34,316,279,364,329
127,32,310,317,348,359
127,41,244,336,280,384
127,45,118,229,169,279
127,46,89,159,159,238
127,34,349,246,395,292
127,42,205,331,243,375
127,44,139,273,184,321
127,36,349,127,419,202
127,31,280,332,314,379
127,35,354,200,407,247
127,43,167,316,209,351
127,33,333,288,373,331
128,43,136,322,176,367
128,37,356,143,426,215
128,34,297,305,342,352
128,42,159,339,198,385
128,33,285,346,322,394
128,36,331,203,399,276
128,31,222,353,256,405
128,35,316,267,367,316
128,47,67,110,136,179
128,45,105,238,155,287
128,44,125,279,168,326
128,46,83,173,150,243
128,41,187,353,225,400
128,32,253,348,290,394
129,43,196,333,240,384
129,34,370,277,417,325
129,33,349,315,390,364
129,32,331,344,373,391
129,31,300,361,338,412
129,42,225,355,264,404
129,45,137,256,194,308
129,41,263,358,305,406
129,35,374,227,430,279
129,36,376,156,448,234
129,47,83,117,151,200
129,46,104,188,181,266
129,44,164,299,210,348
129,37,388,74,459,162
130,31,237,364,270,404
130,33,293,324,336,374
130,42,167,354,205,402
130,46,71,163,141,238
130,45,94,232,148,285
130,41,201,363,238,411
130,34,321,282,368,334
130,32,267,352,307,394
130,36,343,170,413,244
130,44,113,286,160,337
130,43,138,330,184,377
130,35,337,236,391,288
131,32,295,338,346,393
131,35,358,143,440,229
131,34,336,220,414,308
131,44,126,299,184,352
131,45,81,229,158,312
131,42,182,362,233,409
131,43,152,344,197,393
131,31,271,366,314,418
131,33,317,296,379,351
131,46,51,154,131,241
131,41,228,361,274,411
132,47,72,112,139,182
132,46,93,177,164,250
132,37,365,104,435,174
132,44,134,290,185,337
132,32,295,344,334,384
132,31,261,350,298,393
132,35,345,241,402,288
132,43,163,328,201,372
132,36,351,171,423,244
132,45,120,242,176,294
132,41,226,354,261,399
132,33,319,323,358,365
132,34,337,286,389,333
132,42,191,346,231,390
133,37,373,112,444,181
133,46,80,180,155,258
133,35,346,243,402,300
133,34,335,291,383,346
133,47,66,118,134,188
133,32,290,349,334,393
133,41,227,358,264,402
133,42,195,346,237,389
133,36,359,173,431,252
133,43,158,338,200,390
133,33,317,335,362,371
133,44,131,296,181,349
133,31,263,355,300,404
133,45,114,245,168,303
134,36,359,144,429,223
134,32,295,335,334,383
134,34,340,264,389,318
134,31,258,346,296,391
134,42,185,342,228,387
134,45,88,248,145,303
134,35,350,217,408,270
134,33,323,308,361,359
134,47,26,138,96,191
134,46,52,181,124,262
134,41,222,354,261,398
134,37,367,74,436,145
134,44,117,294,163,345
134,43,151,332,190,382
135,41,194,350,227,390
135,46,97,162,162,229
135,36,338,198,405,270
135,33,289,337,327,380
135,45,107,228,160,275
135,34,313,305,358,351
135,31,226,356,258,395
135,44,118,273,163,320
135,43,143,314,181,355
135,32,257,353,293,390
135,42,162,338,198,377
135,35,328,262,381,311
135,37,370,159,431,208
136,42,148,315,189,358
136,46,79,117,146,181
136,35,351,229,402,280
136,34,324,270,370,320
136,31,225,331,264,372
136,44,102,229,148,279
136,33,295,313,336,358
136,43,123,275,164,321
136,32,262,334,302,376
136,41,180,328,224,365
136,36,366,167,434,239
136,45,91,180,145,229
137,47,63,93,134,167
137,36,358,192,427,268
137,42,164,340,204,389
137,46,78,164,144,240
137,33,296,326,339,380
137,45,95,234,146,284
137,32,268,354,311,399
137,43,140,310,183,358
137,37,375,119,449,195
137,34,327,299,369,345
137,35,349,257,396,310
137,44,113,274,160,320
137,41,200,347,238,392
137,31,238,346,277,392
138,36,359,154,436,239
138,43,121,301,166,349
138,41,196,368,235,411
138,34,349,289,397,337
138,42,155,347,196,391
138,32,277,368,316,410
138,33,317,341,360,383
138,35,361,236,415,289
138,45,76,168,152,248
138,44,99,248,153,297
138,31,235,372,272,415
138,37,386,109,445,163
139,33,306,336,349,385
139,46,66,171,138,248
139,31,242,368,277,414
139,32,274,356,314,405
139,44,112,291,157,340
139,42,173,353,212,403
139,45,93,245,138,298
139,37,376,121,444,186
139,36,359,180,430,256
139,35,356,251,402,303
139,43,144,329,184,378
139,47,53,111,121,176
139,34,343,299,386,346
139,41,208,364,242,413
140,43,156,332,198,374
140,47,60,151,125,205
140,46,80,194,152,267
140,31,254,355,283,399
140,35,338,241,388,289
140,44,129,299,171,343
140,42,191,347,225,396
140,32,281,342,314,390
140,45,106,262,157,307
140,34,327,283,369,327
140,41,222,356,252,401
140,33,305,322,343,364
140,36,344,177,413,247
140,37,369,136,424,186
141,37,390,65,460,141
141,31,261,347,299,388
141,44,125,266,180,319
141,33,319,298,363,350
141,41,222,348,261,389
141,35,360,209,412,264
141,46,71,150,144,230
141,36,375,138,447,218
141,47,55,76,124,154
141,45,103,221,155,275
141,32,294,330,335,372
141,42,190,334,233,376
141,34,344,256,396,311
141,43,161,306,204,355
142,42,170,343,211,401
142,41,205,351,243,405
142,35,341,237,401,289
142,47,62,90,135,171
142,45,93,237,150,285
142,44,112,281,162,332
142,36,348,166,421,243
142,31,240,356,278,410
142,37,366,100,440,174
142,46,81,163,149,238
142,32,275,347,313,406
142,43,139,315,190,373
142,33,299,316,347,373
142,34,328,283,377,335
143,36,358,193,426,270
143,37,382,125,451,200
143,44,128,316,174,365
143,31,262,364,301,402
143,41,230,363,266,401
143,46,79,205,151,284
143,35,350,262,401,311
143,42,190,357,230,405
143,32,288,358,332,393
143,47,50,140,123,216
143,43,158,349,199,402
143,34,338,304,382,351
143,33,307,335,349,381
143,45,105,275,164,324
144,31,260,332,299,380
144,35,339,201,393,247
144,46,68,152,137,227
144,36,346,130,414,205
144,41,221,333,260,383
144,42,182,326,224,374
144,33,318,293,359,339
144,44,121,259,167,310
144,34,332,244,380,294
144,32,293,319,334,366
144,45,97,219,149,268
144,43,152,307,192,353
145,37,405,125,476,199
145,35,347,279,395,329
145,45,82,247,133,299
145,33,300,356,336,401
145,44,102,290,147,344
145,34,324,319,370,369
145,36,377,193,448,269
145,31,230,374,267,417
145,32,262,364,305,409
145,46,55,169,122,249
145,43,132,334,170,377
145,42,159,358,196,402
145,47,42,100,111,172
145,41,190,370,231,410
146,35,365,251,411,300
146,41,209,356,244,403
146,45,86,245,136,295
146,43,135,329,186,376
146,46,63,177,132,247
146,34,343,292,387,343
146,33,307,337,357,385
146,44,112,283,157,332
146,42,172,349,211,396
146,31,245,359,281,403
146,47,53,116,119,185
146,36,371,183,442,256
146,37,389,119,455,190
146,32,280,352,318,402
147,32,313,354,352,395
147,46,93,176,169,257
147,41,245,371,283,411
147,45,125,243,183,300
147,36,365,163,440,240
147,34,352,282,401,330
147,33,343,324,378,367
147,42,208,357,248,401
147,37,391,105,459,169
147,43,177,338,214,383
147,35,361,232,415,286
147,44,147,296,201,343
147,31,283,367,322,408
147,47,86,152,137,187
148,36,348,169,427,250
148,46,50,155,128,234
148,32,267,351,308,392
148,31,230,360,267,398
148,47,38,86,109,159
148,41,194,359,231,398
148,45,82,228,131,279
148,37,371,100,441,176
148,35,343,242,391,292
148,43,130,321,175,365
148,44,103,276,150,323
148,42,159,347,200,391
148,34,321,290,373,338
148,33,300,330,344,374
149,46,111,188,165,237
149,33,315,296,361,342
149,44,127,286,159,333
149,45,113,237,161,287
149,43,149,320,187,363
149,47,105,114,176,189
149,41,211,343,248,390
149,34,329,237,389,304
149,35,360,175,433,251
149,31,247,342,288,384
149,32,288,333,325,377
149,42,175,337,214,376
150,46,77,170,149,246
150,31,261,317,296,357
150,41,226,315,262,355
150,33,307,300,355,348
150,36,351,164,426,241
150,35,337,229,402,280
150,45,99,239,153,289
150,47,59,107,128,180
150,42,190,321,231,363
150,37,375,103,449,172
150,44,125,275,172,326
150,43,157,311,198,359
150,32,290,325,331,365
150,34,343,278,395,324
151,45,114,256,166,309
151,47,41,116,120,202
151,36,335,148,410,227
151,46,71,189,150,271
151,32,284,326,323,369
151,44,137,298,187,349
151,34,326,267,376,318
151,35,333,219,387,271
151,31,263,345,300,385
151,37,348,74,421,151
151,33,317,311,362,354
151,43,161,337,208,382
151,41,233,355,268,394
151,42,203,336,242,380
152,44,128,283,175,331
152,41,220,377,258,406
152,33,320,335,364,381
